Samples	acr3	amt1	amtb	arsr	cara	carb	chra	cira	cyns	dada	dpsa	expd	fepb	fepc	foca	fur	futa	gap1	gdha	glna	glnb	glsf	isib	moaa	moab	moac	moad	moae	moba	moea	nadb	napa	narb	nira	ntca	phnd	phoa	phob	phoe	phor	phox	ppa	ppk	ppx	psta	pstb	pstc	psts	ptra	spea	speb	sqdb	thio	tolq	tonb	urea	ureb	urec	ured	uree	uref	ureg	urta
S03_Z05	13.88131	32.00785	1396.93105	168.2471	4343.951259999999	2806.9683699999996	102.6857	28.3222	132.07508	1779.7851099999991	0.0	0.0	0.0	38.81495	0.0	4226.188110000002	0.0	90.97384	1533.91829	2486.715679999999	1772.4137399999995	69.3866	181.71109	2536.05248	1630.95914	2629.225440000001	2176.9561000000003	1946.9667899999995	2664.6755900000003	2446.7542400000007	1791.6777599999994	83.63589999999999	49.92127	182.09954	95.5175	278.1184	507.83777	723.0517800000001	0.0	1031.2237500000003	36.08026	712.2108600000001	584.76588	896.55687	416.60243	378.83443000000005	471.7171000000001	527.7093199999999	231.7621	285.15634000000006	1235.5634199999995	21.44849	447.80188	1634.261789999999	292.39301000000006	368.90922	249.44493000000003	262.45799999999997	831.80968	356.66739000000007	386.44501	770.5024799999999	251.95474
S04_Z00	66.09748	135.9274	1227.07945	117.96681	4236.799059999997	2862.04894	130.3088	10.0168	302.33242	1689.3408599999996	0.0	0.0	0.0	14.7598	0.0	4546.842249999998	0.0	138.3919	1714.2443599999992	2303.43881	1635.50032	113.20566	318.99482	2331.2842299999993	1685.57261	2581.2664900000004	2803.652470000001	1992.2193899999993	2770.3912999999993	3183.2631200000005	1254.9837100000002	156.57632999999998	98.31663	306.84977999999995	255.0878	320.9666	506.84022	736.35286	0.0	1472.1808399999998	35.1687	461.85930999999994	847.8616000000002	1435.11321	374.81084	337.1189800000001	363.29534000000007	440.74026	243.52119	400.14802	1451.2815399999995	178.1337	595.5075099999998	1708.4521000000009	386.52075	362.91025	321.0192	225.42863	357.72032	322.99783	306.11369	237.00175	453.9842200000001
S04_Z01	90.6426	100.3001	2268.935079999999	166.31495	7005.805400000002	4539.4029500000015	217.5951	0.0	293.26852	2759.4480300000005	0.0	0.0	0.0	48.50596	0.0	7788.398549999997	0.0	206.02123	2883.642369999999	3343.5220900000013	2770.9887500000004	121.62896	441.87118	3693.503079999998	2303.0873699999993	3026.3934100000006	4249.269440000001	2361.3239400000007	4843.62288	4951.693750000001	1895.066200000001	847.28582	158.60472	311.13178	183.74118	368.98612999999995	967.38454	891.6997999999999	0.0	2541.66262	111.31147	480.36495	1015.3955600000002	1996.7298000000003	577.1711199999999	550.4530499999998	729.9401699999997	619.44814	202.21805	485.00071	1908.23929	185.48108	1100.3228800000002	2769.28773	671.78878	475.40703	429.83208	212.3148	493.7365999999999	318.07713	403.63642	388.66032999999993	444.7008799999999
S04_Z05	11.4723	24.64314	1741.1361699999998	281.12451000000004	5119.37371	3605.698630000001	120.40804	0.0	131.85761	2450.2417	0.0	0.0	0.0	29.48362	0.0	5145.137800000001	0.0	19.26088	1820.4448	2579.4293800000014	2052.02243	15.15503	150.87766	2838.5245	1850.4811400000008	3091.0469999999996	2752.392480000001	2437.062680000001	3251.026969999999	3295.06704	2141.6554099999994	78.11665	62.93347	30.2934	33.853100000000005	179.34811	765.9088799999998	780.7071999999998	3.48462	1439.02297	238.18777	898.6607000000002	758.49414	1212.1298900000002	456.29343	499.9309999999999	568.45475	421.7222	190.9514	222.76714	1192.7562899999998	36.3274	469.76629	1876.8060999999989	425.86866	362.4542699999999	272.40999	203.85912	372.3424	163.14542	210.88374	465.7562400000001	207.85345
S05_Z00	83.58171999999999	21.2897	1415.98348	146.48914	4074.89943	3293.81926	123.39828	0.0	253.95035	2055.7570399999995	0.0	0.0	0.0	50.3903	0.0	4594.97139	0.0	168.26425	1973.4132000000009	2077.5733200000013	2006.90558	0.0	764.0950199999999	2247.852430000001	1312.9462199999998	2327.0884700000006	2208.17541	2138.7838199999987	1903.52116	2552.266639999999	1323.52233	118.47636	206.00306000000003	312.44051	119.5597	217.40432	734.0136299999999	737.03219	0.0	1937.8287300000004	107.3742	325.3174899999999	909.86412	1934.75891	251.76858	196.72625	360.6995599999999	182.88237	91.16176	307.52727000000004	1162.7172799999998	231.33672	946.60053	1580.5636599999991	890.0208700000001	237.23563	239.4543	151.7581	272.57617	239.03228	201.92259	219.63216	375.45632
S05_Z01	123.7502	101.10798	2657.22021	282.05153000000007	9076.975220000002	6089.305679999997	274.81056000000007	12.3503	509.71485	3612.2369499999977	0.0	0.0	0.0	23.988	0.0	10062.775939999998	0.0	283.24695999999994	3855.5276000000017	4059.577609999998	4012.5481400000017	22.2343	1188.9273699999997	5294.821309999997	2294.7607	4087.29357	4277.668819999999	3344.4227600000017	5534.040469999997	5719.073110000003	2074.81658	824.2530999999999	558.27998	271.8179	217.9771	396.13659	1071.8621	1371.0532700000003	0.0	3739.16327	221.2657	880.7492699999999	1772.1941000000006	3209.0341799999997	457.06365	735.20923	470.85898	676.3819500000003	123.43698	701.3689500000002	2118.128220000001	308.96502999999996	2097.13721	3504.675179999999	1483.5251799999996	849.45052	725.43746	486.51189	836.4038199999999	549.5008799999999	447.07945	488.87969	473.2777
S05_Z05	0.0	0.0	1951.25311	406.4183	8095.752169999999	5518.258969999997	231.06420000000003	17.25968	189.43861	3693.4807800000017	0.0	0.0	0.0	49.1941	3.14993	6727.1325999999935	0.0	17.5416	2284.725280000001	4403.012679999998	2540.10256	32.39546	447.21653	4208.728469999998	2402.8741799999993	4702.927589999998	4067.455819999998	3998.633799999999	5245.171849999996	4479.860980000001	2218.9206800000006	148.43703	85.29776	96.2608	8.68932	274.76879	1137.8257400000002	980.6114000000002	0.0	1729.3388300000004	159.0163	1492.91987	950.55286	1320.8213499999997	682.4400400000001	760.2997400000004	665.36617	960.20543	489.20125	367.3581299999999	2779.763740000001	43.420829999999995	709.4746699999998	2975.5571900000004	600.95787	1090.5867200000002	459.52165	264.47837999999996	1865.16339	307.67481	547.4506999999999	1798.76723	127.84489
S05_Z07	0.0	5.15212	1940.7615899999992	306.76446999999996	5668.537189999998	4795.20945	168.8169	0.0	97.88121	2722.3598500000003	0.0	0.0	0.0	46.41856000000001	0.0	5004.871270000001	0.0	295.11111999999997	2023.8867100000004	3477.5660900000003	1952.56333	30.40628	142.35042	3957.2638700000016	1727.3919300000005	3917.483459999999	3056.602359999999	3761.8315100000023	3833.202580000002	2927.449990000001	1004.64505	109.50983	3.76893	42.98788	30.44915	246.4596	785.5410699999999	1132.3098800000002	0.0	1142.3401700000002	339.88635000000005	995.89815	603.8127699999999	1127.01625	434.14559	511.72748999999993	403.4484700000001	721.87938	564.61676	141.71144	2347.44757	17.3185	584.29092	2131.1321700000003	497.60403	441.4834300000001	217.16809000000003	278.23032	1795.0647400000005	671.74809	449.11569	1697.5706900000002	60.50982
S05_Z08	6.8013	0.0	1774.8804799999998	759.5883999999999	7400.29967	5027.633550000002	190.20249	0.0	129.09403	3355.6613900000007	0.0	0.0	0.0	69.7945	0.0	6359.035439999997	0.0	76.23555	2582.0824	4067.3268400000006	1915.3453099999997	14.09844	158.4593	4969.8938	2494.656710000001	5048.2906600000015	3603.803019999997	3930.60922	5291.154949999999	3605.4319799999994	1496.0335299999997	61.80484	11.57353	36.83404	0.0	338.25063000000006	952.95867	787.78137	0.0	1036.7768600000002	285.62145999999996	901.7480599999998	715.47267	900.2452699999998	343.58509	397.16387	354.26645	619.0854499999999	366.47534	318.07447	2238.4408100000014	38.11337	594.58896	2886.2940500000004	789.70133	881.9939999999999	412.0857500000001	331.34351	1497.52785	696.8026100000001	490.36194	1189.3826900000004	55.1191
S05_Z09	27.07997	0.0	3272.350020000001	807.4897799999999	10021.07677999999	7290.158439999999	220.99269	9.86908	289.16152	4994.314019999999	0.0	0.0	0.0	32.23212	0.0	10051.631699999998	0.0	421.82577	3435.142500000001	6573.698990000002	3822.7603399999994	14.311	313.23533	7746.002349999998	3131.6259599999985	7927.897150000002	4652.395689999998	5752.543399999999	7800.206639999999	5789.034219999997	2525.44009	102.14487	27.5985	28.06985	0.0	679.6801799999998	1525.45662	1558.5166399999998	0.0	1765.56961	490.10644999999994	1117.51851	766.0948300000002	1293.8128600000002	542.39996	675.54466	636.02163	1078.32618	647.6619799999999	532.98829	4927.547480000002	55.81398	906.4926899999998	4478.3808800000015	1080.3336900000002	2288.145310000001	1313.32714	593.3094699999999	1261.6722599999998	613.9704000000002	1375.94459	2465.7932499999997	165.76717000000002
S05_Z10	0.0	0.0	1773.71026	115.93571	6290.3361099999975	3926.080074999999	177.4951	9.71063	80.92758	3021.0415399999993	0.0	0.0	0.0	82.52091	0.0	5313.724459999996	0.0	311.52295	1824.88441	3308.8833400000003	1852.9009799999997	20.3487	105.43567000000002	4117.3191	2108.14472	3676.689639999999	3254.123219999998	3323.2000199999993	4395.571400000002	3434.49842	1113.8162399999997	35.48639	3.39406	19.31297	0.0	352.09923	687.56363	506.32449	0.0	1125.02269	211.37217999999996	810.841	469.43117000000007	809.98424	238.52281	288.97009	284.70162999999997	683.94075	231.43534999999997	239.91380999999996	2113.4229199999995	31.34151	570.1965900000001	2407.985749999999	731.97	602.54161	674.4618300000001	613.18575	658.68299	211.81463	721.74094	1417.36937	138.87296
S06_Z00	1355.3129	55.7113	3002.088419999999	1661.1659900000004	6927.442799999998	5396.717849999997	1254.4739100000002	15.1309	712.9426400000001	2117.66163	219.55113	0.0	0.0	232.974	30.6997	5444.538789999999	7.74106	55.80323	2694.70607	7584.299399999998	5647.612310000002	0.0	0.0	5075.723240000001	1390.6519899999996	6354.005179999999	3985.40605	3716.24742	4199.04855	5027.916520000002	4091.011469999999	108.8373	162.8528	49.92966	192.0293	1251.5572	1144.13936	2216.1342299999997	33.4777	4650.80369	281.05370000000005	4262.448250000001	4266.36449	5112.13716	2963.2628600000003	4358.802570000001	2483.4794200000006	6751.207549999999	553.08691	3058.9568999999997	4000.08014	293.69091	1597.02416	2361.58636	1707.68416	1308.0704	1019.96929	1070.38925	1066.47115	1059.3783199999998	881.3336399999998	1161.7822199999998	1460.8415199999995
S06_Z05	22.5385	3.97314	1298.80879	704.5511399999999	4946.9455700000035	2825.9183900000025	136.41623	11.7918	12.7383	2096.5107700000012	0.0	0.0	0.0	180.39884	11.8119	3809.3898999999983	0.0	73.05641	1361.09457	2571.6077799999994	1415.5401599999996	0.0	0.0	3864.875079999999	1614.4404599999998	3278.3303299999984	2594.6642500000007	2541.81096	3840.348289999999	2313.6116199999997	664.8659299999999	83.40058	0.0	8.46916	12.1033	445.90022	252.01564	631.73068	0.0	761.39613	112.1352	196.24632999999997	298.82289999999995	450.1841700000001	377.20969999999994	409.16545999999994	455.70903	649.03542	392.4869	122.09175	1743.29476	66.9802	494.18105000000014	1799.0966199999998	579.99594	436.13057	376.1319899999999	199.18444	751.61588	156.94259999999997	526.5691500000001	521.53418	106.20577
S07_Z00	815.9459200000001	119.5732	4613.209779999999	2140.92568	8264.88823	7128.048610000003	1416.19024	10.9836	273.029	1966.64229	908.19	0.0	0.0	761.7085000000001	0.0	6909.6309999999985	0.0	84.3829	2478.106729999999	8829.85365	6741.505	750.32271	3.77333	4838.170189999999	2604.659649999999	5917.216469999999	5517.74789	4688.913090000001	4583.032800000001	7492.285640000002	5178.15048	32.4997	448.7869	903.2529	781.7121	1136.8863	711.85528	3841.03703	170.34295000000003	5680.2957799999995	379.99434	5081.97288	5050.903850000001	4184.282300000001	5190.683089999997	5900.685889999999	4510.152549999998	9249.64121	200.6416	1814.315019999999	4263.400369999999	725.6506	1929.34599	2889.9564400000004	1401.7568499999998	2365.0832500000006	2170.7397599999995	2633.06192	2302.0654600000003	1174.3547	1279.7829500000005	1148.40506	2202.53427
S07_Z01	62.05649	10.2905	1729.2105500000002	267.93147	4881.367369999999	3935.602869999999	107.17976	18.42279	165.23090000000002	2545.37591	4.55789	0.0	0.0	19.989600000000003	0.0	5909.768039999999	0.0	178.8828	2550.2259899999995	2223.27695	1373.1722100000004	96.1823	166.0391	3149.36733	1437.9425	3444.387539999999	2616.5990100000004	2232.8798299999994	3932.9924099999994	3117.091410000001	1901.10732	684.2714500000001	82.4422	177.0355	110.799	181.30143	628.8784400000001	765.09826	0.0	1235.17213	123.3274	418.92701000000005	511.85171999999994	1151.31989	192.76347	393.69104	255.39618	488.53396	120.82515	351.4803	1900.5466599999995	95.49207	432.7541500000001	1730.8187999999998	567.0270800000001	402.22088	175.86403	211.55192	368.85865000000007	242.19136	237.31561	371.79991	203.34253
S07_Z03	30.22785	2.47713	1489.72138	392.54406	7235.118540000007	4615.458193999999	292.6425700000001	8.73306	191.14414	3569.6486099999993	7.17967	0.0	0.0	117.74313	7.11865	7144.612619999998	16.9247	22.5704	3040.790770000001	3657.815520000001	2049.59682	166.0414	92.38378	4978.959600000001	2720.530029999999	4443.73082	3990.7415899999983	3588.9754499999995	5381.926569999996	3771.6399900000006	1758.6649499999996	46.96838999999999	90.16568	157.17587	106.85896	337.91997000000003	493.90352000000007	737.5383899999999	0.0	1517.7475100000004	168.21432	445.29661	533.4205399999997	957.5924	496.54387	654.0540899999999	570.65573	664.0253999999999	365.80659	268.55915000000005	2783.32984	98.20183	692.58391	2606.235480000002	497.9955900000001	549.23322	602.6757700000002	243.6809	967.98092	281.80483	862.0081399999998	1027.85866	145.01861000000002
S07_Z05	21.51495	15.573530000000002	739.3571900000001	481.50366	3081.763480000002	1992.4210100000007	109.22248	0.0	44.16081	1425.1875700000005	0.0	0.0	0.0	69.4605	6.57424	2287.747210000001	7.26776	127.519	782.1437500000001	1858.52682	946.30806	40.4752	6.84335	2063.8028819999995	1031.6396700000005	2344.640929999999	1670.967759999999	2188.17608	2366.11591	2086.088610000001	347.66223999999994	11.0706	11.80469	46.3778	48.13204999999999	124.2528	91.58874	480.38682000000006	0.0	591.42032	104.72887999999998	116.06445	193.66952	279.06852999999995	191.41038	247.36887	242.82711	365.3516100000001	80.02934	97.84684	1284.0888599999998	4.71754	376.85825000000006	1103.99023	331.23925	322.17299	173.127	277.54619	776.04185	124.21482	412.76280999999994	490.14247	112.25790999999998
S08_Z00	72.75355	10.0356	3060.86439	121.29577	6091.49302	4730.960569999998	325.16688	0.0	397.19804	2680.0088100000003	14.3654	0.0	0.0	8.921790000000001	0.0	6952.2627799999955	0.0	150.85556	2885.046310000001	3489.4150300000015	2838.1297400000003	129.87683	282.04089999999997	3570.8513	2431.179539999999	3519.742079999999	3775.69142	2817.3673100000005	4247.092150000001	4596.068159999998	2079.62871	438.8021	77.03099999999999	268.74613	242.6666	512.28719	682.96803	1284.01087	0.0	2635.55546	140.36339999999998	300.02074	950.42656	2098.1667700000003	616.8092200000001	933.51501	516.93771	965.8566899999998	270.94874999999996	487.65399999999994	1747.82864	136.32843	976.05603	2741.086500000001	1053.59786	724.6902299999999	524.27746	474.68875999999995	658.83301	454.46022	482.643	467.19289	550.6441599999998
S08_Z01	35.922610000000006	286.4159	3391.0303900000004	192.70047	6835.9667000000045	4694.342450000001	374.4738	7.99782	399.92423	2507.7318399999995	0.0	0.0	0.0	0.0	0.0	7278.645920000003	0.0	144.0587	3006.82952	4573.757160000001	3209.03932	97.17171	446.35358999999994	4748.435009999999	3199.5648800000017	3998.16772	4494.02238	3410.91756	4306.806120000001	5172.36393	2247.0793099999996	746.5890899999999	58.1111	528.9539	393.692	634.2533699999999	1092.9703	1526.76014	0.0	2742.9451799999997	88.17240000000001	590.40081	1510.06147	2603.22714	885.6630500000002	791.5465399999999	786.9321999999997	1023.3913599999998	202.70817	305.10635	2487.86991	245.11813	863.8594600000001	3256.9383900000016	729.75229	802.4763199999999	713.6075299999998	731.1272900000001	831.6056500000001	501.8552699999999	670.9945799999998	505.26311	606.0115999999999
S08_Z03	22.76779	133.61989	4673.047080000001	363.68199	8459.627031	5656.068970000001	361.8150099999999	26.37959	462.94956999999994	3508.1680699999997	0.0	0.0	0.0	13.6923	0.0	9389.991670000005	0.0	205.44555	3624.32309	5074.69163	4103.66216	66.05030000000001	350.74092	5415.555400000003	3015.9699600000004	5147.775719999999	4967.236020000002	3655.089579999999	6094.417100000001	5234.759889999998	3126.9513500000007	623.645	94.4946	398.37540000000007	248.3791	713.7925000000001	1087.9704	1728.39446	0.0	2824.3157300000003	120.51646	778.06103	1211.40519	2099.6403899999996	815.6589399999998	948.2342599999998	749.4832999999999	1061.83335	251.10284	510.12363	2598.7753300000004	243.51876	1101.6131999999998	3852.993519999999	769.4346999999999	1354.97383	1134.3339300000005	694.76916	962.76371	534.76523	1090.2501900000002	1320.7203200000006	462.6958100000001
S08_Z05	0.0	10.7621	1195.98508	296.56669	3318.965336999998	2739.01171	58.83949	0.0	214.96409000000003	1999.7023799999995	0.0	0.0	0.0	27.5838	7.4721	3446.73161	0.0	79.45246	1212.06905	2439.818204	1315.1169599999998	0.0	41.43873	2704.6654499999995	1165.9640099999997	3549.28509	2210.69533	2261.0341200000003	3144.76677	2419.435469999999	1324.2207499999995	70.18612999999999	26.82824	81.95793	34.88815	113.23333	375.61684999999994	575.5156599999999	0.0	1152.5669299999995	123.28566	688.6528999999998	436.1335700000001	589.3578299999999	250.37868	272.07627	322.48708	477.81001	100.13243	81.22572	2326.9085000000005	8.16652	254.20757000000003	1313.1663800000006	192.893	337.38351	418.28993	167.83728	727.4783199999999	182.81884	493.35531	1156.8837699999997	71.89782000000001
S09_Z00	614.6697499999999	115.92640000000002	3426.375759999999	307.68881999999996	9102.334150000008	6984.063039999994	194.13126	22.49819	296.67589999999996	4025.237519999998	0.0	0.0	0.0	26.79831	0.0	10613.266129999998	0.0	123.3771	4864.769000000004	5157.580519999999	4429.981829999998	103.83078	140.5715	5623.570479999999	2852.33904	5433.611649999996	5020.768799999998	5490.906829999998	6459.068909999999	7654.366479999997	3088.12294	463.2741	125.04941	188.47227	143.998	445.16651	1319.73861	1868.39381	0.0	4177.71693	225.17113	1253.59582	1412.4394100000002	3829.70125	731.27876	906.76994	852.3506200000003	1065.8566	211.25836	883.2064999999999	2399.42183	121.02189	2573.06733	2964.626310000001	1857.7979800000005	1216.8266299999996	1063.91734	760.22747	1343.46687	888.14649	1151.43418	1525.8590799999995	748.4540099999999
S09_Z01	409.88495	35.90461	2802.0096000000003	241.81315	6663.086670000001	5228.771990000008	198.40250000000003	17.4507	166.94123	2896.1337100000005	9.81142	0.0	0.0	5.18241	0.0	8773.118289999999	0.0	44.54266	4124.124330000001	4870.704750000002	3021.7087199999987	39.6523	94.48882	4455.329810000001	2707.3823700000003	4823.9600599999985	4164.983719999999	4013.0599299999985	4869.211389999999	6337.951969999997	2301.4993399999994	389.5573	61.77693	114.98085	44.50376	262.43419	701.8588	1251.9683	0.0	3102.1929299999997	40.61894	831.75113	1190.60798	2728.8508599999996	677.5137299999999	766.6648200000001	756.0325100000001	696.4828699999999	122.91837	522.3503599999999	2681.491140000001	73.12912	1348.1484399999997	2546.3685099999993	1203.5628399999996	728.01511	653.3215200000001	584.36493	744.48828	449.03553	579.37309	685.1717500000001	459.67061000000007
