Samples	alle	rpfi	exsg	ma20_13200	aglg	yacd	ugpa1	htaa	rgpf	kpss	lacz1	lys	phor	pset	ma20_24385	ykud1	kine	suga	mnhb	arcb_1	pled	tetd	ma20_19630	yugf	diviva	bphd_1	apl5	xynd	argh2	yeej	bara	lppb	cpdb	xync_2	acoc	capm	asga	tcry	tmk	bgal7	dlts	amsj	fbl	dmsc	cwlk_2	murc	ma20_42300	sufr	ma20_23920	phet	shprh	surf1	gtsc	fcbc	wcak	aire	rimk	prune	isaa	ugpa_1	iolb2	sigk	cops	wecg	cely	purd	inha	ialb	amic	cuts	yurm7	gspa	ma20_22480	ugpa5	rcsc3	asgd	ydjm	smarcal1	rpl15	seps	chd6	atl	smes	rpfh	lacf	ppsb	blh	act1	ycfz	erfk	hcsb	arls_1	cmra	wcba	mend	hsss	cebg	ykwd	lytr2	ma20_21120	ngcg	psr	etr2	purc	ugpe3	chd9	tola	pdhs	sigb	murf	smog	ma20_15195	ohpc	yhec	chd1l	mvak2	spr7	yesq	fccb	phor2	vp1916	azor	envz_1	rstb	gnl	tupc	seta	nlpc	menh	brnf	enha_2	z012_03815	lytr	chod	sigf	ma20_16685	rffm	fgrl	rad54b	nlpd_2	cdia	hsd17b12	lipg	hpaa	ma20_29105	pksr	divl	yfbb	pacb	ragb	vies	ma20_38155	fn0914	mprb	gfds	xk27_08875	hpk2	lacf5	ylba	guml	phor7	ap3d1	bga_1	gbdr	srrb	ma20_03860	whig	sca1	csts1	ftrc	glpp	vva0031	neub	yvhj	cmoa	thip	yojm_2	pcac	msmg	ybbo	yfhk	saes	plsb	stc2	och1	msrr	ep400	gsto1	irk	arsp	rafa	chis	ma20_07860	dors	mgll	gcst	zranb3	azor2	cp_1020	enha_1	rdh54	atp12	crec	devs	mur1	cusod2	rhar	xynz	ppx1	amyc1	ap4e1	cpof	lytg	qsec_1	taga1	mngb	ylxr	bgaa	exov	bgal10	ptli	csga	bga1	jbp2	yisy	ompb	rad54l	hsad	mtor	yedv	ephd	cebf	bgac2	coss	arls	phea	pcbd	estx	glb1l	pepi	fpap	phbb	divj	ercc6l2	iswi	epb41l4b	luxq	chd1	spoiiiaa	phea2	tara	malc	rets	rhla	cpha2	pria	yned	snf2	tpx1	ma20_22765	ma20_06300	vans	sleb	ykud	sle1	argx	act2	ma20_06595	pfaa	mptn	prrb	ap2a2	dlte	bxlb	amib	cyac	ma20_44790	ma20_06590	phag	gacs	yqhh	nane	pdtas	chey	rhas3	bfea	covs	kdpd	iolcb	rad3a	nup145	yurm9	ma20_25100	evgs	lacc	yqjq	enha_3	lpxo	rpl32e	gumh	ycjp_4	fcbc2	rhp26	sasa	aroa	yvam	dotc	ma20_14025	rpfe	rimklb	stc	chd4	phy1	fkbm	erf1	eaeh	gntr	scpa	enoph1	narx	hepk	rimk_1	lysm	folk	ma20_07410	rsmj	rpfa	sdh	modc	z012_03010	bga2	amid2	ppac	iap75	cops6	gtsb	ma20_25925	yhed	sugd	radb	gtsa	ma20_23360	ynea	lipj	pldb	azor1	dhma	yoqh	mmos	aglf	chd7	envz	wgad	mtnd	walk	ftra	ap1g1	bxlc	malf	wtpc	bgal8	chd5	ycjp_3	adpa	rgpfc	olsc	afsq2	gsha	ma20_41515	dcsg	uspa	yfic	wcbp	ma20_13195	gumm	asphd2	pepip	tctd	togm	helz	rtxa2_1	sod1	invb	yfif5	arac	lacf1	phoq	atmc2	prpa	cwls	cqss	ydjh	spoiid	mtlg	fhab	ysma	fabg	yfkn	ebps	malk	prxiif	hrp3	bga	bvgs	lysx_1	wcmj	ynep	sth1	mhpc	azlc	ma20_44780	rad54l2	chic	cpxa_1	ydhd	tagh	pepl	mscs	cpo	ma20_28870	chd2	rad3b	rada	deor2	ma20_03550	qsec	mltd2	rssa	dnax	pstb	nfo	rlpa	bcho	ydho1	lip2	exea	yraq	csab	prx5	glps	yoch_1	pla	ycgq	ma20_23405	pchr	lacz	yurn3	rese2	yhec7	hemd	petc2	tada	bira	phaf	enha_4	ma20_25205	elrf	ycjo	acra	regb	hydd	adi1	anmk	cdhr	rnc	xk27_00500	sige	asph	mepm_1	ma20_21090	ywtf_2	akap17a	wcbo	lacf3	ynbc	gspe	ycbb	lpps	tebc	csd1	araq	uvse	rpfc	copz	taga	rkpj	gshb	coq9	pha2	vdlc	ma20_04760	lytf	ugpe	prxiic	arcb	lprq	ugpa3	ygcg	etr1	ino80	dpra	dehh1_2	lysx	hmcb	msmf	ygca	yidc	ma20_44785	wag31	rsbq	ybgc	sqrdl	ywpd	smarca4	nagk	aorr	phor_2	yfjr	acor	epsl	usha	sigh	ybff	rps3	hit2	ma20_20905	egl	ma20_22095	trag	iap	ma20_06090	sfuc	riss	sodc2	coff	bdpg	cpha1	vy92_02980	estc	ctf1	flia	swr1	ephf	fixl	z012_00995	catd	c17orf64	argr	ycjp	cdhb	gpsb	ycjp_1	lysa2	hsdl1	sodc	cheb	helz2	ma20_13025	tagu	lytn	mepa	yoch_2	fabg3	pils	ssra	ngce	cpha	pota	plec	phor5	yqfz	acxr	pdca	bvgs2	ciah	cpsa	bioc	them7	sll1424	pcad	yige	ftrb	phai	pota2	sfub	tcte	vy92_01920	yesp	bass	sigi	nuch	metw	pip	sigg	amyd	lafs	lyc2	sced	wcog	shy1	lacf_3	lpxo1	ma20_14020	xlyb	lyte	mcyd	smof	mora	gspk	sags	trpc	rese4	cika	ydjp	thuf	ydhk	smarca5	zmp2	dlte3	tors	ma20_23075	lip	rsbu	laca	neud	ma20_22735	hells	ma20_43635	ma20_37640	ycgs	bpoa	hpx	yjcf	spak	bara_3	yoch	xlya	xk27_05435	ma20_01915	ybac	phes	ycfs	iv02_22745	ercc6	sod3	ymfi	ntab	rny	pilf	gpsk	rcsc	chvg	iolb	togn	rapa	ma20_03545	snf	pure	ycf45	yaah	utr4	ugpa	xylr	murq	sugb	kpsc	tesc	ma20_36175	thug	prune2	agmh	sigd	rata	thiq	yqgt	ygaz	pear	hltf	ma20_19790	arls_2	gshf	safa	gras	prma	rhif	mmsr	lets	phaj1	mltd	amyc	z012_08980	prtb	glb1	lplc1	spr	ahp1	yurm1	yjau	prpa1	yusz	tago	pksm3	man2c1	csss	yaah_2	cuss	bgly	smta	rprx	suga_2	mhpc_2	tyr1	ma20_16325	rese1	hsd17b3	prdx5	scpb	tupa	sacc2	ngcf	maoc2	bgac	yclk	gba2	pmpa	pgta	soxf	ybis	epha	srcap	dasc	pbg	sod	acma	mtnk	nlpd	wgae	padd	vp1770	rese	ycbk	phab	msmr9	ma20_15690	ama2	yqjb	moda	pfes	tcdb	yju3	luxq_4	yurm5	mtnc	bgab	spovid	lysx_2	yabb	sodcp	lcdh	rpl21	frcr	arap	ma20_41600	sils	ap2a1	atpaf2	ams1	paai	todf	phf21a	yeam	snf21	dasb	ytpa	ma20_07280	surf	cpxa	cp_0155	bara_1	cwlk	rhas	ywtf	dgok	uglyah	ssr2	wapa	rad5	vv0135	rnr	azor3	ma20_21410	vick	ercc6l	bioh	glxa	ma20_08165	mnn10	baes	cp_1034	lcdh_1	bpoc	flia1	atrx	ynee	ma20_20555	pa1766	isw2	rutd	zapa	pepb1	phaz	csh1	hepa	yojm_1	cols	chr38	andr	ywqa	zmp3	ma20_36070	irc5	ispd	ma20_18720	acpd	sadh	soxs	yccf	brpa	divk	ugpc	maoc3	ma20_03695	czcs	rad54	ylxrq	pie1	malg	rplu	yurn	yurm	ycjp_2	vva1112	maoc1	ugpa7	azor4	xynr	rese7	luxn	hit1	smarca1	lacg	bvgs1	araq5	mtlf	iolb1	chd3
S01_Z00	165.07768	0.0	0.0	0.0	239.42446	0.0	0.0	60.56803	13.8387	134.6629	0.0	1079.3599800000002	3008.15963	53.6097	0.0	4.70917	14.3902	0.0	76.75765	0.0	94.33002	0.0	0.0	0.0	23.46583	0.0	0.0	0.0	81.4838	33.7037	51.09732	0.0	57.8003	110.1948	429.00963	2147.316049999999	0.0	0.0	3723.6272900000017	0.0	0.0	0.0	5.62114	417.54376	0.0	4778.849250000003	2463.3347200000003	99.986	748.3503899999998	4206.365900000002	12.4016	1206.2111100000002	8.44449	255.88427	0.0	0.0	3254.1995599999996	2.78758	21.00913	23.9328	463.13908	74.44830000000002	0.0	43.1255	0.0	5760.763270000002	0.0	0.0	1491.21906	0.0	0.0	275.5075700000001	35.56417	0.0	0.0	0.0	17.5846	15.14603	1031.98684	0.0	0.0	19.2905	0.0	0.0	18.49836	0.0	1674.16333	16.75714	0.0	27.25796	0.0	0.0	65.7074	0.0	1073.45917	0.0	0.0	79.4534	0.0	0.0	7.3219	266.5055	0.0	4821.446419999998	0.0	0.0	1896.6522700000005	0.0	21.7026	4587.799189999999	125.85711	0.0	0.0	0.0	0.0	20.49581	0.0	0.0	10.7097	5.83111	0.0	464.6518899999999	0.0	39.99786	339.69931	0.0	0.0	179.85975	156.83918	0.0	0.0	0.0	415.5582	0.0	24.2719	84.04205999999999	56.0831	0.0	150.0061	0.0	0.0	0.0	67.15113	0.0	0.0	0.0	114.17449	357.38383999999996	38.00534	0.0	0.0	162.2422	0.0	9.23379	0.0	0.0	0.0	0.0	28.43829	0.0	0.0	11.7351	0.0	54.8261	98.53862	122.27	0.0	18.99665	0.0	132.86878000000002	41.7807	77.5948	488.62304000000006	300.18850000000003	390.66548	1280.32929	0.0	210.06778999999997	0.0	5.6274	0.0	0.0	490.44125999999994	0.0	31.9937	0.0	0.0	305.38984000000005	26.56893	0.0	573.93516	0.0	4.55263	3.72194	9.40492	217.08073	12.79867	0.0	0.0	0.0	0.0	0.0	106.77724	50.65	0.0	0.0	18.0727	222.466	0.0	0.0	27.32742	0.0	1378.41179	0.0	0.0	8.43369	6.37565	7.22624	0.0	0.0	105.5029	2017.25539	0.0	0.0	2.74818	0.0	29.3461	0.0	0.0	0.0	45.4196	0.0	0.0	0.0	0.0	5552.075850000001	1309.45884	0.0	0.0	0.0	108.60319	345.17040999999995	0.0	0.0	0.0	0.0	0.0	0.0	13.4184	0.0	0.0	0.0	0.0	0.0	5.31595	5278.44317	0.0	6.4484	8.48	0.0	0.0	0.0	1565.35522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75817	0.0	0.0	173.78276999999997	0.0	248.82718999999997	40.28719	10.4519	20.8603	0.0	273.95988	324.24456999999995	0.0	0.0	4.38703	10.3511	34.09692	30.8362	0.0	4.4652	0.0	0.0	0.0	69.1626	43.67355	0.0	0.0	654.0758999999999	15.3945	0.0	0.0	0.0	411.45670999999993	5090.148139999997	0.0	0.0	15.8475	0.0	0.0	1312.38314	0.0	0.0	70.6801	0.0	0.0	1024.9881999999998	3374.96861	0.0	0.0	0.0	0.0	2413.3280199999995	4859.632559999997	0.0	1381.66871	0.0	417.8479800000001	1044.11268	44.64986	0.0	66.3566	589.5664300000001	276.1021	0.0	0.0	0.0	0.0	0.0	0.0	75.8269	140.02637	0.0	0.0	595.72676	0.0	1089.3804799999998	0.0	0.0	202.2941	12.0408	1748.2519499999996	9.52822	102.9643	0.0	4.54201	0.0	0.0	4.72777	14.17726	9.82156	80.519	0.0	0.0	0.0	108.51405	0.0	2295.19318	0.0	59.00115	359.31381999999996	933.45844	34.32619	0.0	0.0	0.0	8.53604	544.93712	0.0	53.206300000000006	0.0	70.17948000000001	25.2351	0.0	0.0	0.0	46.947280000000006	0.0	19.88226	23.58978	4.19444	1331.3298799999998	242.4586	0.0	47.419	0.0	4966.580460000001	4.72952	0.0	439.34599	0.0	5.25564	21.0702	0.0	0.0	0.0	158.29056000000003	0.0	206.46765999999997	1969.0942700000005	658.9707000000001	0.0	0.0	0.0	42.08611	62.840959999999995	0.0	1161.42647	326.48465999999996	0.0	0.0	401.349	3177.9335899999983	188.6902	0.0	0.0	74.49156	166.30612	5898.052480000003	1105.5093600000005	395.01598	983.5216900000004	416.0814	0.0	0.0	14.22007	0.0	0.0	93.12868	273.79831	0.0	16.7804	0.0	212.88529	0.0	60.38387	0.0	0.0	0.0	5205.2966000000015	0.0	4955.060930000001	4904.382130000002	10.4519	0.0	0.0	0.0	11.2949	22.23056	1554.2520899999995	0.0	3.89098	4503.610049999999	0.0	5305.082819999999	0.0	445.48076	635.68328	1350.6521	445.01656	0.0	0.0	0.0	0.0	55.1984	1297.98684	166.40785	10.3803	0.0	0.0	0.0	917.4427600000002	20.1512	279.72426	91.25453	0.0	2363.0701300000005	712.6970199999998	41.69755	1372.7315099999998	0.0	0.0	838.6748499999999	0.0	262.24774	0.0	0.0	0.0	43.3559	0.0	1754.03173	0.0	0.0	0.0	0.0	10.5643	4456.951409999999	31.373	65.84992	0.0	3825.63102	63.23638	0.0	12.48319	227.21566	0.0	0.0	41.45561	51.705	30.787619999999997	1318.2872499999996	219.58822000000004	1205.6391499999995	1672.4862800000003	0.0	250.23778999999996	0.0	1491.23612	13.87891	15.0851	0.0	53.595	0.0	12.4175	0.0	0.0	0.0	130.79703	260.89024	165.47814000000002	447.51861	0.0	0.0	0.0	0.0	39.40625	0.0	472.22383	637.3534599999999	0.0	0.0	0.0	0.0	0.0	1167.77165	291.19757	13.276	0.0	0.0	0.0	571.7722	0.0	27.22201	85.5795	0.0	0.0	35.33688	2173.02635	9.41194	0.0	0.0	0.0	0.0	0.0	0.0	18.831	1770.1889200000005	0.0	88.5367	358.46546000000006	0.0	81.23678000000001	0.0	0.0	1719.93135	11.6812	0.0	0.0	0.0	0.0	11.20116	2575.421979999999	1774.05688	231.39379	8.9844	0.0	0.0	0.0	151.98374000000004	304.45398	0.0	0.0	0.0	0.0	28.31772	0.0	155.72127	0.0	201.0272	9.95265	3875.908469999999	0.0	0.0	0.0	0.0	0.0	43.5096	0.0	0.0	4.81148	0.0	27.54016	628.57706	7.41626	18.90215	0.0	0.0	24.66948	454.16352	0.0	0.0	0.0	231.3061	0.0	0.0	0.0	0.0	10.4968	0.0	0.0	4934.887212999999	6.88703	0.0	11.5114	0.0	14.947	651.35574	1012.57102	172.12811000000002	0.0	34.8437	2259.850909999999	91.62	0.0	53.24199	0.0	30.813989999999997	4925.086020000005	279.20593	0.0	0.0	721.2317199999999	673.8549500000001	1808.5647400000005	0.0	33.08721	0.0	440.3542399999999	0.0	97.24750000000002	20.1706	0.0	541.89151	401.3356399999999	35.1578	0.0	0.0	11.09712	485.74721	0.0	0.0	64.4606	0.0	2550.7869600000004	66.6745	0.0	63.7532	0.0	1494.6201500000004	0.0	0.0	0.0	12.9506	0.0	62.748720000000006	44.74275	0.0	0.0	0.0	0.0	244.04705	0.0	0.0	0.0	0.0	0.0	90.8496	657.87287	917.65456	4.87595	0.0	0.0	0.0	0.0	0.0	22.63234	3415.517010000001	462.8745299999999	0.0	0.0	0.0	0.0	16.7912	7.86606	1443.8388000000002	0.0	265.4137	0.0	69.93084000000002	4.0794	0.0	7.10918	50.6147	24.09459	191.10168	838.77625	0.0	0.0	0.0	333.23935000000006	27.75937	0.0	0.0	190.8832	0.0	0.0	552.9103700000001	0.0	9.22396	26.08883	0.0	0.0	81.4145	307.76590000000004	0.0	0.0	130.42916	228.92254	1586.9735600000004	296.41008999999997	215.71662	4.25997	0.0	0.0	0.0	0.0	269.546	313.93017999999995	325.3112	0.0	0.0	0.0	0.0	138.88851	0.0	798.87803	22.98465	0.0	0.0	33.9271	169.6028	0.0	218.63777999999996	0.0	4.25679	125.40711	43.55063	0.0	4415.767269999999	0.0	1659.16045	791.98851	6.31981	109.39872	77.8645	0.0	13.4047	0.0	0.0	5.64133	0.0	0.0	0.0	0.0	0.0	56.9638	0.0	12.13199	2766.4774199999997	254.7515	523.4827799999999	5.93245	107.4063	11.8208	0.0	0.0	24.9311	31.5415	0.0	805.36431	9.26685	1145.1664099999998	0.0	0.0	0.0	450.17101	90.33656	5.05647	0.0	172.44152000000005	0.0	0.0	0.0	190.40736	0.0	184.43037	163.16759000000002	7720.376290000001	0.0	0.0	0.0	51.04221	0.0	0.0	0.0	0.0	0.0	0.0	246.04407000000003	0.0	94.0124	20.1512	0.0	181.7399	104.97189	0.0
S01_Z01	84.8333	0.0	0.0	0.0	165.3656	13.89641	0.0	44.50944	40.682	166.99375	0.0	1101.4007100000003	2562.7184899999997	112.31934	11.19249	0.0	21.06099	0.0	150.26800000000003	0.0	192.92971	0.0	0.0	0.0	34.863	0.0	0.0	7.76067	0.0	20.7806	60.75158	0.0	64.928	44.41032	803.6208399999999	2457.9070199999996	0.0	0.0	5106.81636	12.8283	11.525	0.0	0.0	413.36707	0.0	5032.998370000003	3152.2597499999997	187.2596	503.36925	5694.440880000004	0.0	1216.25184	0.0	240.37176999999997	5.91304	0.0	2988.6156400000004	0.0	12.9848	12.665	364.12979	114.29557	0.0	0.0	0.0	5668.380830000005	0.0	3.21547	1565.8394899999998	15.1235	0.0	459.9694199999999	37.1714	0.0	0.0	0.0	30.1954	14.8015	410.7683400000001	0.0	18.1006	0.0	0.0	0.0	38.7637	0.0	1557.7605999999996	36.40867	0.0	55.61635	0.0	0.0	24.87055	0.0	1237.2908399999997	48.36992	0.0	111.3611	0.0	0.0	0.0	264.5213	0.0	4946.902940000001	0.0	0.0	2754.437700000001	0.0	0.0	5635.878529999998	211.43996999999996	0.0	0.0	0.0	0.0	44.17549	0.0	0.0	0.0	0.0	0.0	1222.5463599999996	0.0	24.66362	693.96371	0.0	0.0	102.73779	302.90347999999994	0.0	0.0	0.0	857.7051	13.9506	44.38687	121.918	269.22716	0.0	100.12167	23.4141	0.0	0.0	73.23659	0.0	0.0	0.0	128.6518	136.27423	12.06	107.35	0.0	105.4309	0.0	11.0422	0.0	0.0	0.0	0.0	64.4533	0.0	0.0	8.82546	0.0	55.268	80.82455999999999	181.88761	8.65283	0.0	0.0	174.22442	14.966	83.87460999999999	714.0825899999999	728.05702	648.3967900000001	1243.5303	0.0	302.64714	0.0	5.74048	0.0	17.165	568.1019500000001	0.0	17.16975	0.0	0.0	358.39966999999996	15.38659	0.0	703.59179	0.0	0.0	13.6439	13.8748	96.33226	44.456860000000006	0.0	0.0	0.0	2.53333	0.0	110.51678	0.0	0.0	0.0	34.2526	301.76908	0.0	0.0	1.78612	0.0	1248.0836700000002	0.0	3.28364	10.8719	14.7343	4.19011	0.0	0.0	319.93510000000003	1796.919	70.3818	12.23909	0.0	0.0	4.64056	0.0	9.42731	0.0	57.44519	0.0	0.0	0.0	0.0	5688.489609999997	1080.52715	0.0	0.0	0.0	71.5644	632.13951	15.98328	0.0	0.0	0.0	0.0	0.0	4.14699	0.0	0.0	0.0	0.0	0.0	0.0	6173.619310000002	10.7146	4.15779	3.2979	0.0	0.0	0.0	2262.72492	0.0	0.0	0.0	0.0	0.0	35.1537	0.0	27.3446	8.14286	6.95984	0.0	271.7697	27.367939999999997	215.91787	8.03553	10.4999	21.8123	0.0	649.01731	237.87862	0.0	0.0	0.0	0.0	11.93369	0.0	0.0	0.0	0.0	0.0	0.0	77.16228	72.00812	0.0	0.0	380.004	13.1445	0.0	14.5949	0.0	309.1556	5884.640629999999	0.0	0.0	45.7098	0.0	0.0	1140.59179	0.0	0.0	35.0317	0.0	7.10995	472.0394900000001	4927.6856880000005	0.0	0.0	0.0	0.0	1850.86392	4853.808000000002	0.0	1303.3715800000002	10.1343	467.80973000000006	631.9641299999998	29.79046	3.46394	123.29906	276.54805000000005	207.6785	0.0	0.0	9.70439	0.0	0.0	0.0	143.45729	195.8966	0.0	8.54284	590.65032	0.0	1306.8425499999996	0.0	0.0	178.7603	0.0	2126.861299999999	18.806690000000003	212.24565	0.0	6.22239	0.0	0.0	16.58923	28.2766	0.0	18.379620000000003	0.0	0.0	0.0	119.5956	0.0	3182.7348999999986	0.0	50.705650000000006	291.35908	882.1559799999999	60.59649	0.0	17.4559	0.0	9.07365	455.30905999999993	0.0	49.3979	0.0	126.43034	24.0141	0.0	0.0	0.0	19.0483	0.0	39.08951	49.39172	5.5713	1443.43906	982.01786	0.0	122.01469	13.03417	5691.4618400000045	0.0	0.0	226.21118999999996	4.25622	0.0	0.0	0.0	0.0	0.0	249.00947	0.0	176.43912999999998	1820.60874	519.87788	0.0	0.0	0.0	71.87398999999999	41.72825	0.0	1870.4054800000004	166.52686000000003	0.0	0.0	79.0306	3050.3975299999997	7.31683	0.0	7.18736	110.44485	321.95714	7333.525840000003	1218.9836200000002	987.67254	1281.2712900000004	196.73001	0.0	0.0	60.281299999999995	0.0	9.20727	150.23578	267.60202999999996	0.0	11.2441	0.0	202.5485	10.9552	114.09226	0.0	0.0	0.0	5430.394580000001	0.0	5696.284739999997	5744.81068	0.0	0.0	0.0	6.25815	0.0	41.460240000000006	1612.32182	10.7785	10.7424	4430.718360000002	0.0	6008.144319999998	0.0	466.45104	680.1351299999999	1258.21839	347.5168	0.0	5.68389	5.2774	0.0	4.87043	1030.88692	111.73627	30.57154	0.0	0.0	2.01167	1588.39039	26.561	553.0189799999999	107.49880000000002	5.93384	4044.693999999999	867.29529	14.6827	1194.1037700000002	0.0	0.0	530.4741300000001	0.0	232.0124	0.0	0.0	0.0	44.958459999999995	15.0045	1398.7442700000008	0.0	8.04523	0.0	0.0	0.0	5808.196459999998	30.28385	63.5208	0.0	4821.7329500000005	216.1407	3.70862	9.19443	170.24907	0.0	0.0	23.4096	24.383940000000003	55.6511	1489.7189299999998	251.4604	899.82521	1033.6088800000002	8.48485	324.0419800000001	2.21918	2003.7167100000004	0.0	24.54029	50.5351	129.4102	0.0	0.0	0.0	7.24065	0.0	192.64273	457.45998	29.86359	706.52721	0.0	0.0	0.0	0.0	47.58934	0.0	949.52134	898.6300299999998	0.0	0.0	12.665	0.0	0.0	1012.25775	145.9715	14.9274	0.0	0.0	0.0	513.99154	0.0	57.25882	86.72905	24.53269	0.0	170.53326	2541.50231	22.81932	0.0	0.0	0.0	0.0	0.0	0.0	24.762300000000003	1509.7053200000005	0.0	24.2935	468.70753999999994	0.0	29.57731	0.0	0.0	2223.4789499999993	5.06377	0.0	0.0	0.0	0.0	42.822010000000006	2022.9368999999997	2135.0587300000007	73.05719	0.0	0.0	0.0	0.0	42.10547	303.44385	0.0	0.0	0.0	0.0	10.2461	0.0	234.21916999999996	0.0	368.08111	0.0	5299.478289999999	0.0	0.0	0.0	0.0	0.0	10.6484	0.0	0.0	0.0	15.2597	16.85737	1287.10222	11.1584	30.18833	0.0	0.0	11.6579	587.7546	0.0	0.0	0.0	390.49384	0.0	10.2835	0.0	0.0	8.82808	0.0	0.0	6221.376339999999	0.0	0.0	10.2913	4.05149	112.16875	439.04370000000006	797.6515899999998	179.27087	0.0	14.18036	1637.1599200000005	25.2968	0.0	102.6334	0.0	32.53212	6353.301080000003	213.85693	0.0	0.0	476.7242599999999	911.4851	1890.7190399999995	0.0	55.6861	7.38709	685.0919799999999	0.0	83.66424	8.30055	6.86576	517.0586900000001	497.37886	35.01712	0.0	0.0	18.8676	452.95603	0.0	0.0	72.3803	0.0	2103.54395	33.6305	5.31038	64.6001	0.0	1308.668	0.0	0.0	9.97871	0.0	0.0	71.75612999999998	49.28774	0.0	0.0	0.0	0.0	229.25427	0.0	0.0	0.0	0.0	0.0	38.49856	427.22064	1037.7027299999995	0.0	0.0	14.161079999999998	0.0	0.0	0.0	12.3388	5135.781320000001	368.09294000000006	0.0	0.0	0.0	0.0	13.1156	0.0	1922.0770000000005	0.0	282.74711	0.0	161.97154999999998	0.0	0.0	0.0	136.02148	79.99342	204.71716	926.7527199999998	0.0	0.0	0.0	285.67883	0.0	32.1799	0.0	419.27086	0.0	0.0	761.70878	0.0	6.77447	29.8307	0.0	0.0	172.38497	349.02298	0.0	20.4219	64.7958	125.32134	1528.7895	222.88038	119.91074	7.50968	0.0	0.0	0.0	0.0	391.09102	363.94259	528.5232	0.0	0.0	4.95469	0.0	159.6318	0.0	939.7010600000002	16.1995	9.60582	0.0	8.96166	209.46335999999997	0.0	286.07679999999993	12.0524	0.0	68.04608	41.64673	0.0	3485.3312800000012	8.42747	1769.69679	633.8009500000001	0.0	112.81706	136.97899999999998	0.0	13.5519	24.51408	6.68547	0.0	0.0	0.0	35.875789999999995	40.5288	0.0	16.5472	13.947	21.2258	2725.6698400000014	75.26874000000001	275.98506000000003	6.5785	29.951880000000003	24.327399999999997	0.0	0.0	186.74172	37.218320000000006	0.0	924.44224	9.62701	1252.01104	0.0	0.0	0.0	483.52526	123.72932	0.0	56.68661	387.64176	0.0	0.0	0.0	281.14125	0.0	102.70095	79.61813	7608.709479999998	0.0	0.0	0.0	72.89767	0.0	0.0	0.0	0.0	0.0	0.0	329.01318999999995	0.0	95.58488	16.5108	0.0	0.0	146.1858	7.42857
